tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,tip_amount,tolls_amount,total_amount,payment_type
2025-01-15 10:44:56,2025-01-15 10:51:20,2,1.07,7.47,1.43,0.0,9.9,1
2025-01-15 14:19:00,2025-01-15 14:29:02,1,1.53,8.98,0.0,0.0,11.98,2
2025-01-15 01:00:28,2025-01-15 01:07:27,3,1.09,8.14,0.0,0.0,10.64,5
2025-01-15 08:02:37,2025-01-15 08:08:36,1,1.7,10.7,0.52,0.0,13.72,1
2025-01-15 21:42:52,2025-01-15 21:56:04,1,2.75,14.7,2.3,0.0,18.0,1
2025-01-15 17:28:18,2025-01-15 17:52:37,1,2.74,17.01,1.07,0.0,19.58,1
2025-01-15 23:30:57,2025-01-15 23:59:59,1,8.75,35.66,0.0,0.0,38.66,2
2025-01-15 12:36:20,2025-01-15 12:43:58,3,1.06,10.19,0.0,0.0,12.69,2
2025-01-15 20:15:47,2025-01-15 20:26:25,1,2.27,11.18,0.88,0.0,13.06,1
2025-01-15 03:39:26,2025-01-15 03:48:50,1,1.16,9.25,0.54,0.0,10.79,1
2025-01-15 05:30:25,2025-01-15 06:06:24,4,6.29,29.51,4.52,0.0,36.53,1
2025-01-15 19:20:50,2025-01-15 20:13:35,2,6.88,38.06,1.72,0.0,42.28,1
2025-01-15 22:36:51,2025-01-15 23:13:04,1,5.91,29.75,1.33,0.0,31.08,1
2025-01-15 00:39:53,2025-01-15 00:50:17,3,0.87,9.53,0.47,0.0,11.5,1
2025-01-15 17:58:18,2025-01-15 18:07:42,2,1.01,7.58,0.0,0.0,8.58,1
2025-01-15 12:15:12,2025-01-15 12:27:46,1,,10.84,1.35,0.0,13.69,1
2025-01-15 12:30:10,2025-01-15 12:49:16,5,2.69,13.26,0.0,0.0,15.76,2
2025-01-15 01:23:44,2025-01-15 01:38:10,1,3.31,16.65,0.85,0.0,18.5,1
2025-01-15 07:32:19,2025-01-15 07:48:13,1,2.66,14.63,0.0,0.0,19.13,2
2025-01-15 12:17:27,2025-01-15 12:27:38,1,1.52,11.05,1.09,0.0,12.64,1
2025-01-15 08:07:50,2025-01-15 08:24:18,1,3.02,17.13,0.69,0.0,18.32,1
2025-01-15 17:12:53,2025-01-15 17:30:29,1,1.71,13.92,0.6,0.0,17.02,1
2025-01-15 07:53:48,2025-01-15 08:48:57,2,5.05,36.0,0.0,0.0,37.0,2
2025-01-15 02:14:48,2025-01-15 02:32:43,1,3.37,18.36,0.0,0.0,18.86,2
2025-01-15 20:46:24,2025-01-15 21:55:56,1,10.01,51.85,4.18,0.0,999.99,1
2025-01-15 21:06:31,2025-01-15 21:16:16,2,2.18,12.93,0.0,0.0,13.43,1
2025-01-15 14:03:51,2025-01-15 14:36:30,1,4.6,26.96,3.69,0.0,35.15,1
2025-01-15 06:24:05,2025-01-15 06:36:28,1,3.94,16.68,0.0,0.0,17.18,2
2025-01-15 09:30:22,2025-01-15 10:19:24,1,3.43,29.53,1.41,0.0,31.94,1
2025-01-15 12:37:24,2025-01-15 12:54:55,2,4.35,18.59,0.77,0.0,20.36,1
2025-01-15 15:42:59,2025-01-15 15:51:51,1,2.07,11.84,1.38,0.0,14.72,1
2025-01-15 10:17:12,2025-01-15 10:28:25,1,2.48,15.1,0.0,0.0,18.1,2
2025-01-15 05:13:01,2025-01-15 05:20:49,2,1.78,10.32,0.0,0.0,12.82,2
2025-01-15 17:21:03,2025-01-15 17:26:09,1,0.53,6.39,0.0,0.0,7.89,2
2025-01-15 00:19:55,2025-01-15 00:31:41,2,3.12,13.43,1.09,0.0,15.52,1
2025-01-15 07:02:10,2025-01-15 07:08:45,1,1.52,10.02,0.66,0.0,13.68,1
2025-01-15 08:00:54,2025-01-15 08:16:44,1,2.83,15.26,2.02,0.0,18.28,1
2025-01-15 23:44:41,2025-01-15 23:59:59,5,3.97,20.27,1.07,0.0,23.84,1
2025-01-15 15:30:35,2025-01-15 15:40:13,1,1.86,10.01,0.81,0.0,11.82,1
2025-01-15 15:02:36,2025-01-15 15:21:24,1,4.93,20.73,1.8,6.94,30.47,1
2025-01-15 18:15:01,2025-01-15 18:39:41,3,1.49,14.88,1.32,0.0,18.7,1
2025-01-15 22:50:24,2025-01-15 23:43:11,1,10.67,46.83,6.65,0.0,55.98,1
2025-01-15 22:01:39,2025-01-15 22:35:18,1,7.29,32.28,0.0,0.0,33.28,2
2025-01-15 17:45:33,2025-01-15 17:51:58,1,3.36,14.85,1.57,0.0,16.92,1
2025-01-15 18:56:47,2025-01-15 19:01:10,1,1.49,9.31,0.42,0.0,12.73,1
2025-01-15 05:56:28,2025-01-15 06:11:56,1,2.49,13.53,1.21,0.0,17.74,1
2025-01-15 09:30:57,2025-01-15 09:40:36,2,2.64,11.67,0.99,0.0,13.16,1
2025-01-15 12:01:59,2025-01-15 12:15:41,1,3.83,16.42,0.0,0.0,18.92,2
2025-01-15 08:08:15,2025-01-15 08:09:20,1,2.17,9.51,0.0,0.0,12.01,2
2025-01-15 19:37:37,2025-01-15 19:48:31,1,,10.76,2.32,0.0,14.58,1
2025-01-15 07:31:32,2025-01-15 07:42:15,3,1.85,11.17,1.08,0.0,14.75,1
2025-01-15 12:34:31,2025-01-15 12:44:56,1,1.19,8.95,0.41,0.0,11.86,1
2025-01-15 23:45:59,2025-01-15 23:59:34,1,3.65,18.92,0.0,0.0,20.42,2
2025-01-15 11:03:22,2025-01-15 11:24:37,1,5.71,22.59,0.0,0.0,22.59,2
2025-01-15 12:55:12,2025-01-15 13:06:44,1,1.81,11.44,2.15,0.0,14.59,1
2025-01-15 09:45:51,2025-01-15 09:52:17,1,1.27,8.63,0.78,0.0,9.41,1
2025-01-15 00:42:55,2025-01-15 01:30:37,2,6.5,34.36,5.75,0.0,41.61,1
2025-01-15 16:51:00,2025-01-15 16:55:07,3,0.81,7.8,1.47,0.0,9.77,1
2025-01-15 18:09:27,2025-01-15 18:15:38,2,1.5,9.41,0.0,0.0,11.91,2
2025-01-15 16:36:59,2025-01-15 16:22:49,1,1.92,13.16,1.14,0.0,15.8,1
2025-01-15 06:09:16,2025-01-15 06:16:34,1,3.68,14.59,0.59,0.0,16.18,1
2025-01-15 20:04:28,2025-01-15 20:22:29,3,5.75,23.46,0.0,0.0,24.46,2
2025-01-15 23:05:32,2025-01-15 23:11:49,1,1.67,8.92,0.69,6.94,18.05,1
2025-01-15 14:00:49,2025-01-15 14:12:37,1,2.59,13.78,1.56,0.0,18.34,1
2025-01-15 16:25:44,2025-01-15 16:43:02,1,2.0,14.3,0.0,0.0,14.8,2
2025-01-15 12:22:12,2025-01-15 12:36:36,2,3.81,19.46,0.52,0.0,20.48,1
2025-01-15 11:53:28,2025-01-15 12:07:03,2,2.85,16.07,1.02,0.0,17.59,1
2025-01-15 01:29:45,2025-01-15 01:34:19,1,0.85,6.11,0.05,0.0,10.66,1
2025-01-15 09:40:43,2025-01-15 09:55:33,3,1.81,14.73,0.38,0.0,15.61,1
2025-01-15 14:16:32,2025-01-15 14:31:37,2,2.41,14.16,0.59,0.0,15.25,1
2025-01-15 10:52:53,2025-01-15 11:03:34,2,3.31,15.07,0.77,0.0,18.34,1
2025-01-15 14:16:48,2025-01-15 14:41:20,3,3.32,17.81,0.0,0.0,18.31,2
2025-01-15 18:23:07,2025-01-15 18:34:42,1,3.04,15.43,1.08,0.0,17.01,1
2025-01-15 18:05:58,2025-01-15 18:13:01,2,1.29,7.27,0.0,0.0,8.77,1
2025-01-15 19:34:24,2025-01-15 19:47:38,3,2.28,11.2,1.72,0.0,13.42,1
2025-01-15 18:25:28,2025-01-15 18:37:23,3,1.39,11.39,0.0,6.94,19.83,2
2025-01-15 16:04:55,2025-01-15 17:14:47,1,5.82,44.18,0.0,0.0,44.18,2
2025-01-15 18:20:36,2025-01-15 19:28:44,1,5.38,39.7,6.44,0.0,46.14,1
2025-01-15 10:00:13,2025-01-15 10:12:09,1,2.55,14.67,0.0,0.0,16.17,1
2025-01-15 12:26:40,2025-01-15 12:52:57,1,5.53,24.64,0.0,0.0,26.14,5
2025-01-15 07:19:37,2025-01-15 07:16:00,2,1.76,9.64,0.79,0.0,12.93,1
2025-01-15 17:03:43,2025-01-15 17:18:46,3,4.18,16.11,0.0,0.0,17.61,2
2025-01-15 20:02:44,2025-01-15 20:24:49,2,7.72,28.82,1.38,0.0,32.7,1
2025-01-15 19:55:44,2025-01-15 20:03:59,1,1.83,10.46,1.3,8.25,21.01,1
2025-01-15 19:54:18,2025-01-15 20:37:00,1,9.43,41.13,0.0,0.0,44.13,2
2025-01-15 17:54:04,2025-01-15 18:03:43,1,2.75,12.6,0.92,0.0,16.52,1
2025-01-15 02:38:23,2025-01-15 02:49:07,1,2.64,14.01,1.08,0.0,16.09,1
2025-01-15 19:32:21,2025-01-15 19:50:01,1,3.01,16.27,0.0,0.0,,2
2025-01-15 06:30:23,2025-01-15 06:37:38,1,1.45,8.78,0.52,0.0,9.8,1
2025-01-15 02:42:00,2025-01-15 03:08:51,1,4.95,26.16,0.0,0.0,26.66,2
2025-01-15 08:45:47,2025-01-15 09:14:27,2,4.94,25.99,0.0,6.94,37.43,1
2025-01-15 13:00:48,2025-01-15 13:08:10,1,3.52,14.33,0.82,0.0,17.65,1
2025-01-15 10:04:00,2025-01-15 10:22:05,1,2.97,16.16,1.13,0.0,18.79,1
2025-01-15 09:39:05,2025-01-15 09:55:45,1,3.72,17.22,1.87,0.0,20.09,1
2025-01-15 08:14:12,2025-01-15 08:38:10,1,5.05,23.29,1.74,0.0,25.53,1
2025-01-15 01:17:41,2025-01-15 01:21:41,1,1.66,9.13,0.25,0.0,10.88,1
2025-01-15 14:25:33,2025-01-15 14:41:19,1,2.38,14.02,1.17,0.0,16.69,1
2025-01-15 17:41:56,2025-01-15 17:47:50,1,1.67,10.29,1.79,0.0,13.58,1
2025-01-15 04:32:21,2025-01-15 04:38:12,1,1.05,9.95,0.0,0.0,10.95,2
2025-01-15 17:58:13,2025-01-15 18:19:03,1,3.18,16.2,1.15,0.0,18.35,1
2025-01-15 17:47:40,2025-01-15 18:14:27,1,1.74,16.26,0.59,0.0,19.35,1
2025-01-15 07:34:22,2025-01-15 08:02:32,2,3.49,22.3,2.37,0.0,25.67,1
2025-01-15 00:28:09,2025-01-15 00:28:54,1,0.74,3.17,0.38,0.0,6.05,1
2025-01-15 15:33:15,2025-01-15 15:39:38,1,1.61,6.98,0.0,0.0,7.48,2
2025-01-15 09:45:14,2025-01-15 09:59:08,3,1.97,13.35,1.02,0.0,14.37,1
2025-01-15 15:01:38,2025-01-15 15:12:56,1,3.17,12.6,0.91,0.0,15.01,1
2025-01-15 11:11:47,2025-01-15 11:20:57,2,2.49,12.84,0.56,0.0,13.9,1
2025-01-15 07:21:02,2025-01-15 07:46:03,1,4.51,23.64,0.0,0.0,25.14,2
2025-01-15 20:18:34,2025-01-15 20:23:47,2,2.04,8.5,0.68,0.0,10.68,1
2025-01-15 15:16:08,2025-01-15 15:22:04,2,1.25,7.87,1.51,0.0,12.38,1
2025-01-15 06:11:07,2025-01-15 06:16:48,1,1.67,9.86,1.13,0.0,12.49,1
2025-01-15 14:41:52,2025-01-15 16:36:52,1,35.33,127.87,10.84,0.0,141.71,1
2025-01-15 07:30:18,2025-01-15 07:51:07,2,2.63,18.59,0.0,0.0,19.09,1
2025-01-15 09:18:12,2025-01-15 09:23:03,2,0.82,4.09,0.42,0.0,5.01,1
2025-01-15 12:05:13,2025-01-15 12:26:40,1,3.11,17.62,0.0,0.0,18.62,2
2025-01-15 16:45:41,2025-01-15 17:01:23,1,2.65,14.75,0.0,0.0,19.25,2
2025-01-15 18:25:23,2025-01-15 19:08:22,2,5.74,32.31,0.0,0.0,33.81,2
2025-01-15 09:30:02,2025-01-15 09:50:56,1,2.37,17.01,0.0,0.0,21.51,2
2025-01-15 17:28:54,2025-01-15 17:41:49,1,2.74,15.97,1.23,0.0,19.7,1
2025-01-15 18:18:26,2025-01-15 18:31:04,2,3.17,14.61,1.43,0.0,16.04,1
2025-01-15 18:58:28,2025-01-15 19:14:32,3,1.81,11.43,0.98,0.0,14.91,1
2025-01-15 12:37:57,2025-01-15 12:42:12,2,1.12,7.48,0.96,0.0,11.44,1
2025-01-15 16:47:34,2025-01-15 16:58:20,1,1.25,9.63,0.0,0.0,12.63,2
2025-01-15 21:33:11,2025-01-15 21:45:20,1,5.48,20.67,1.18,0.0,24.35,1
2025-01-15 11:28:11,2025-01-15 11:36:17,1,1.6,11.88,1.65,0.0,999.99,1
2025-01-15 19:40:13,2025-01-15 20:01:55,1,3.72,19.38,0.0,0.0,,3
2025-01-15 11:38:13,2025-01-15 11:59:49,2,5.77,24.66,2.31,0.0,31.47,1
2025-01-15 16:49:36,2025-01-15 19:55:39,1,44.03,172.99,33.61,0.0,211.1,1
2025-01-15 07:55:30,2025-01-15 07:57:59,3,1.94,8.22,0.0,0.0,12.72,2
,2025-01-15 17:03:05,6,1.4,8.89,0.0,0.0,9.39,2
2025-01-15 04:54:29,2025-01-15 05:13:53,3,5.78,23.47,1.08,0.0,26.05,1
2025-01-15 17:30:07,2025-01-15 17:36:18,1,1.2,8.43,0.7,0.0,10.13,1
2025-01-15 19:27:15,2025-01-15 19:32:04,1,0.58,6.17,0.0,0.0,8.67,2
2025-01-15 22:45:38,2025-01-15 22:58:29,1,1.85,14.08,0.0,0.0,15.58,5
2025-01-15 10:35:04,2025-01-15 10:41:09,1,0.99,5.56,0.0,0.0,5.56,2
2025-01-15 07:15:04,2025-01-15 07:28:50,1,2.11,13.15,2.4,0.0,18.05,1
2025-01-15 18:57:12,2025-01-15 19:03:55,1,1.17,8.99,0.42,0.0,10.41,1
2025-01-15 14:28:09,2025-01-15 14:33:21,1,1.96,9.33,0.0,0.0,13.83,2
2025-01-15 15:01:44,2025-01-15 15:30:20,1,4.99,26.31,0.0,0.0,27.31,1
2025-01-15 15:40:03,2025-01-15 15:44:37,1,1.74,8.32,0.44,0.0,9.76,1
2025-01-15 07:01:24,2025-01-15 07:08:39,1,2.81,11.72,1.24,0.0,15.96,1
2025-01-15 10:11:11,2025-01-15 10:23:37,2,2.79,14.3,1.74,0.0,18.54,1
2025-01-15 16:43:40,2025-01-15 16:43:52,1,0.39,3.41,0.06,0.0,3.97,1
2025-01-15 04:49:36,2025-01-15 04:56:05,1,2.5,9.52,0.41,0.0,10.43,1
2025-01-15 00:25:20,2025-01-15 00:33:12,1,,14.29,1.02,0.0,17.81,1
2025-01-15 06:08:58,2025-01-15 06:19:32,1,1.92,11.56,0.0,0.0,14.06,2
2025-01-15 10:29:19,2025-01-15 11:05:04,1,4.81,27.35,0.49,0.0,29.34,1
2025-01-15 12:35:47,2025-01-15 13:09:15,1,6.51,27.98,5.49,0.0,36.47,1
2025-01-15 10:00:30,2025-01-15 10:17:20,1,3.84,17.17,1.51,0.0,18.68,1
2025-01-15 01:05:47,2025-01-15 01:11:49,2,1.33,8.53,0.45,0.0,9.98,1
2025-01-15 15:03:51,2025-01-15 15:25:23,1,4.78,23.52,0.0,0.0,26.02,1
2025-01-15 22:12:50,2025-01-15 22:40:06,1,5.31,24.57,1.64,0.0,27.71,1
2025-01-15 07:31:27,2025-01-15 07:37:58,1,0.91,7.76,0.63,0.0,9.89,1
2025-01-15 17:00:55,2025-01-15 17:13:53,1,2.12,13.52,0.39,0.0,14.91,1
2025-01-15 17:08:57,2025-01-15 17:14:45,1,0.91,3.17,0.0,0.0,6.17,2
2025-01-15 19:02:25,2025-01-15 19:16:31,1,1.62,10.05,1.11,0.0,12.66,1
2025-01-15 21:15:50,2025-01-15 21:32:09,1,4.19,17.45,0.0,0.0,20.45,2
2025-01-15 10:15:43,2025-01-15 10:22:25,1,0.76,8.12,0.0,0.0,9.62,2
2025-01-15 16:27:57,2025-01-15 16:39:48,2,2.63,13.41,2.67,6.94,25.52,1
2025-01-15 07:11:07,2025-01-15 07:35:41,1,3.03,17.23,0.0,0.0,18.23,1
2025-01-15 17:57:03,,1,1.82,11.48,0.0,0.0,13.98,1
2025-01-15 17:25:28,2025-01-15 17:33:44,1,1.27,11.53,0.87,0.0,12.9,1
2025-01-15 08:06:03,2025-01-15 08:18:39,1,3.38,15.93,1.05,0.0,19.48,1
2025-01-15 13:16:14,2025-01-15 13:16:26,2,0.05,3.5,0.34,0.0,6.84,1
2025-01-15 18:47:57,2025-01-15 19:09:11,2,1.94,13.15,0.0,0.0,13.15,2
2025-01-15 10:35:38,2025-01-15 10:56:55,2,6.85,27.26,0.0,0.0,29.76,2
2025-01-15 10:00:17,2025-01-15 10:22:55,1,4.42,23.47,0.0,0.0,27.97,3
2025-01-15 14:27:52,2025-01-15 14:21:26,1,2.5,14.4,2.72,0.0,18.62,1
2025-01-15 08:39:36,2025-01-15 08:55:10,1,3.25,17.8,0.0,0.0,19.3,2
2025-01-15 23:37:06,2025-01-15 23:59:59,1,4.73,26.14,0.0,0.0,29.14,2
2025-01-15 09:39:55,2025-01-15 09:48:54,2,1.78,9.32,0.0,0.0,13.82,1
2025-01-15 12:16:32,2025-01-15 12:23:22,1,1.15,9.8,0.89,0.0,13.19,1
2025-01-15 22:31:57,2025-01-15 22:46:42,1,5.12,22.13,3.59,6.94,33.16,1
2025-01-15 19:48:51,2025-01-15 20:19:24,1,7.87,32.1,1.38,6.94,43.42,1
2025-01-15 17:18:17,2025-01-15 17:22:55,4,0.81,5.75,0.91,0.0,6.66,1
2025-01-15 22:37:47,2025-01-15 23:50:23,2,22.64,82.01,0.0,0.0,85.01,4
2025-01-15 06:14:41,2025-01-15 06:19:07,3,1.58,7.84,0.0,0.0,8.84,2
2025-01-15 07:13:00,2025-01-15 07:25:48,1,1.76,11.37,1.45,0.0,15.32,1
2025-01-15 17:15:39,2025-01-15 17:48:17,2,3.04,23.02,0.0,0.0,23.52,3
2025-01-15 05:15:51,2025-01-15 05:22:24,1,1.38,8.92,0.0,0.0,10.42,2
2025-01-15 14:08:01,2025-01-15 14:28:45,1,4.36,20.01,1.83,0.0,22.34,1
2025-01-15 08:13:57,2025-01-15 08:33:32,1,3.08,18.95,0.0,6.94,28.39,1
2025-01-15 04:48:13,2025-01-15 05:27:00,1,10.47,41.54,0.0,0.0,43.04,2
2025-01-15 20:45:12,2025-01-15 21:27:23,1,1.77,22.73,3.27,0.0,27.0,1
2025-01-15 20:37:43,2025-01-15 20:40:28,1,0.77,4.1,0.22,0.0,4.82,1
2025-01-15 17:17:31,2025-01-15 17:27:48,5,2.35,12.38,0.0,0.0,12.88,2
2025-01-15 15:51:15,2025-01-15 15:58:41,1,2.04,9.47,0.27,0.0,11.24,1
2025-01-15 23:20:26,2025-01-15 23:32:29,1,3.92,16.3,0.0,0.0,17.8,2
2025-01-15 15:16:49,2025-01-15 15:26:00,4,2.2,11.4,1.05,0.0,13.45,1
2025-01-15 10:30:50,2025-01-15 10:34:15,1,1.62,10.35,0.15,0.0,11.5,1
2025-01-15 13:17:28,2025-01-15 13:25:39,6,,11.53,0.0,0.0,13.03,2
2025-01-15 04:41:53,2025-01-15 04:51:16,1,1.74,11.22,0.61,0.0,14.33,1
2025-01-15 06:30:09,2025-01-15 06:53:11,1,4.97,22.84,2.69,0.0,27.03,1
2025-01-15 18:36:44,2025-01-15 19:09:22,1,5.86,26.47,2.52,0.0,29.49,1
2025-01-15 15:50:11,2025-01-15 15:59:55,2,2.43,12.0,1.02,0.0,13.02,1
2025-01-15 21:22:36,2025-01-15 21:31:24,3,1.46,9.91,0.0,0.0,10.41,2
2025-01-15 18:43:34,2025-01-15 18:28:40,1,1.03,8.36,0.0,0.0,9.86,2
2025-01-15 08:04:52,2025-01-15 08:34:10,3,2.86,19.14,0.0,0.0,21.64,2
2025-01-15 14:35:00,2025-01-15 14:56:18,1,3.76,20.23,1.49,8.25,30.97,1
2025-01-15 16:44:25,2025-01-15 16:56:11,4,1.29,10.28,1.67,6.94,19.89,1
2025-01-15 21:44:36,2025-01-15 22:22:14,1,6.67,31.58,0.0,0.0,33.08,2
2025-01-15 19:59:49,2025-01-15 20:08:58,1,2.05,9.75,0.25,0.0,10.0,1
2025-01-15 09:30:03,2025-01-15 09:42:17,4,2.68,14.75,0.77,0.0,16.02,1
2025-01-15 09:13:38,2025-01-15 09:28:50,2,2.45,14.77,0.72,0.0,17.99,1
2025-01-15 17:08:25,2025-01-15 17:27:20,1,5.09,22.53,0.67,8.25,32.45,1
2025-01-15 17:36:48,2025-01-15 17:59:45,2,3.47,18.86,1.22,0.0,22.58,1
2025-01-15 04:09:45,2025-01-15 04:31:08,1,5.17,24.7,2.0,0.0,28.2,1
2025-01-15 08:41:10,2025-01-15 08:55:35,2,1.51,14.13,1.93,0.0,17.56,1
2025-01-15 16:45:09,2025-01-15 16:52:41,1,1.41,9.41,1.31,0.0,13.22,1
2025-01-15 19:23:04,2025-01-15 19:38:17,1,2.67,15.23,0.73,0.0,20.46,1
2025-01-15 20:39:10,2025-01-15 20:48:29,2,0.91,8.07,0.54,0.0,8.61,1
2025-01-15 22:21:05,2025-01-15 22:36:57,1,2.95,14.77,1.78,0.0,18.05,1
2025-01-15 12:27:45,2025-01-15 12:39:23,1,1.69,11.57,0.15,0.0,12.22,1
2025-01-15 03:39:44,2025-01-15 03:59:41,2,3.01,16.82,0.0,0.0,19.82,2
2025-01-15 08:03:47,2025-01-15 08:23:09,1,3.29,17.34,0.89,0.0,19.23,1
2025-01-15 07:22:20,2025-01-15 07:31:14,4,1.89,10.32,1.79,0.0,13.61,1
2025-01-15 15:25:24,2025-01-15 15:35:11,1,2.08,10.79,1.02,8.25,23.06,1
2025-01-15 05:48:13,2025-01-15 05:54:22,1,2.09,10.52,0.98,0.0,12.5,1
2025-01-15 18:38:00,2025-01-15 18:49:25,2,2.79,14.93,0.81,6.94,25.68,1
2025-01-15 18:25:24,2025-01-15 18:35:58,1,1.47,11.4,0.52,0.0,14.92,1
2025-01-15 17:13:47,2025-01-15 17:19:42,3,1.15,4.98,1.01,0.0,8.49,1
2025-01-15 18:18:41,2025-01-15 18:23:15,2,1.14,8.08,0.0,0.0,8.58,3
2025-01-15 18:17:46,2025-01-15 18:28:26,1,2.73,13.68,1.36,0.0,16.54,1
2025-01-15 07:10:29,2025-01-15 07:14:03,3,0.06,2.5,0.0,0.0,2.5,1
2025-01-15 17:02:37,2025-01-15 17:11:34,1,1.52,10.32,1.42,0.0,13.24,1
2025-01-15 08:39:24,2025-01-15 08:55:03,1,2.02,13.22,1.77,12.5,28.99,1
2025-01-15 14:55:31,2025-01-15 15:12:12,1,2.91,16.71,1.65,12.5,31.86,1
2025-01-15 08:00:21,2025-01-15 08:46:30,2,6.55,35.43,0.0,0.0,36.93,2
2025-01-15 00:28:41,2025-01-15 00:32:15,1,0.51,4.61,0.48,0.0,6.09,1
2025-01-15 16:52:27,2025-01-15 17:03:51,1,1.49,10.15,0.81,0.0,13.96,1
2025-01-15 08:41:31,2025-01-15 08:55:44,1,2.26,13.38,0.0,0.0,15.88,1
2025-01-15 13:30:27,2025-01-15 13:38:00,1,0.88,6.97,0.37,0.0,9.84,1
2025-01-15 17:12:56,2025-01-15 17:19:29,1,0.92,6.85,0.22,0.0,8.57,1
2025-01-15 10:45:40,2025-01-15 10:55:00,1,1.51,12.74,0.0,0.0,15.24,2
2025-01-15 17:00:12,2025-01-15 17:03:54,1,1.63,7.85,0.46,0.0,9.81,1
2025-01-15 12:28:54,2025-01-15 12:40:55,1,2.89,14.09,0.0,0.0,16.59,2
2025-01-15 17:23:14,2025-01-15 17:55:46,2,5.48,27.5,5.93,0.0,33.93,1
2025-01-15 18:44:49,2025-01-15 19:02:18,1,1.9,13.32,0.38,0.0,14.7,1
2025-01-15 13:29:30,2025-01-15 13:36:36,2,2.51,13.14,0.0,6.94,23.08,1
2025-01-15 19:42:34,2025-01-15 20:09:56,1,3.98,20.27,0.0,0.0,22.77,1
2025-01-15 16:34:32,2025-01-15 16:42:06,1,1.22,7.79,1.31,0.0,10.6,1
2025-01-15 19:44:23,2025-01-15 20:11:52,2,4.23,21.44,1.31,0.0,24.25,1
2025-01-15 17:15:12,2025-01-15 17:31:12,2,2.38,14.1,0.87,0.0,17.97,1
2025-01-15 17:12:59,2025-01-15 17:23:35,1,1.87,11.84,0.0,0.0,14.84,2
2025-01-15 19:40:51,2025-01-15 19:58:59,2,4.23,20.94,0.0,6.94,28.38,2
2025-01-15 09:07:22,2025-01-15 09:14:37,2,0.9,7.43,0.21,0.0,10.14,1
2025-01-15 07:37:20,2025-01-15 07:44:30,4,0.95,6.38,1.59,0.0,10.47,1
2025-01-15 17:43:13,2025-01-15 17:57:17,3,0.57,7.65,0.98,0.0,10.13,1
2025-01-15 12:03:05,2025-01-15 12:13:57,1,2.64,13.71,0.0,0.0,16.21,2
2025-01-15 08:35:15,2025-01-15 08:41:37,1,0.07,7.12,0.99,0.0,9.11,1
2025-01-15 14:51:16,2025-01-15 15:04:05,1,1.39,10.76,0.0,0.0,13.26,1
2025-01-15 15:28:55,2025-01-15 15:35:53,1,0.63,7.62,0.0,0.0,8.62,2
2025-01-15 09:21:06,2025-01-15 09:29:05,4,1.75,10.66,0.23,0.0,15.39,1
2025-01-15 19:54:40,2025-01-15 20:23:10,2,7.62,32.44,2.44,0.0,35.38,1
2025-01-15 01:21:22,2025-01-15 01:29:38,1,1.1,9.16,1.01,0.0,11.67,1
2025-01-15 03:03:18,2025-01-15 03:27:30,1,5.03,20.44,0.0,0.0,23.44,0
2025-01-15 18:55:10,2025-01-15 19:08:06,1,1.69,11.3,0.46,0.0,16.26,1
2025-01-15 08:01:25,2025-01-15 08:15:25,1,3.0,16.75,1.82,0.0,20.07,1
2025-01-15 09:47:01,2025-01-15 10:34:48,3,5.52,29.17,0.0,0.0,33.67,2
2025-01-15 15:00:51,2025-01-15 15:07:55,4,1.12,8.09,1.01,0.0,9.6,1
2025-01-15 14:51:53,2025-01-15 14:58:07,0,1.83,7.51,1.11,0.0,11.62,1
2025-01-15 08:22:45,2025-01-15 08:53:46,1,5.07,28.39,0.0,0.0,29.89,2
2025-01-15 18:28:11,2025-01-15 18:43:05,1,2.62,13.89,2.13,0.0,19.02,1
2025-01-15 15:46:21,2025-01-15 16:11:44,1,3.39,20.34,0.35,0.0,21.69,1
2025-01-15 08:23:04,2025-01-15 08:47:58,2,4.06,21.26,0.0,0.0,21.76,6
2025-01-15 22:26:26,2025-01-15 22:36:35,1,1.81,11.6,1.5,0.0,15.6,1
2025-01-15 20:52:40,2025-01-15 21:33:39,2,6.06,32.17,5.17,0.0,38.34,1
2025-01-15 08:41:15,2025-01-15 08:52:47,2,1.67,10.68,2.65,0.0,14.83,1
2025-01-15 17:04:50,2025-01-15 17:10:35,1,0.98,7.37,0.3,0.0,8.67,1
2025-01-15 08:31:07,2025-01-15 09:18:12,1,9.56,42.26,0.41,0.0,47.17,1
2025-01-15 13:56:18,2025-01-15 14:06:01,1,2.14,11.68,2.4,0.0,16.58,1
2025-01-15 16:54:35,2025-01-15 17:11:26,1,2.75,16.39,2.07,0.0,19.96,1
2025-01-15 08:55:20,2025-01-15 09:04:01,1,3.79,15.45,2.48,0.0,20.93,1
2025-01-15 18:52:42,2025-01-15 19:11:18,2,4.43,22.58,2.09,12.5,38.67,1
2025-01-15 14:30:47,2025-01-15 14:37:46,1,1.3,7.24,0.0,0.0,7.74,2
2025-01-15 22:24:52,2025-01-15 22:37:31,1,1.95,10.05,0.48,6.94,21.97,1
2025-01-15 06:15:06,2025-01-15 06:34:56,1,3.42,18.44,0.0,6.94,26.88,1
2025-01-15 13:12:55,2025-01-15 13:27:12,10,2.24,12.08,0.0,0.0,15.08,2
2025-01-15 00:28:15,2025-01-15 00:46:39,1,3.23,16.39,0.0,0.0,16.89,0
